stop_name,vehicle_type,route_nr,route_name
Torvmyra,700,15,Østmarka via Tillerring-Strindh.
Torvmyra,700,15,Torgård via Strindheim-Nidarvoll
Torvmyra,700,16,Torgård via Heimdal-Tillerringen
Torvmyra,700,16,Flatåsen/N. Flatåsen via Heimdal
Torvmyra,700,16,Flatåsen via Tillerring.-Heimdal
Torvmyra,700,45,Sandmoen via Tillerringen
Torvmyra,700,45,Tonstadkrysset via Tillerringen
Torvmyra,700,45,Sjetnmarka via Tillerringen
Torvmyra,700,45,Sandmoen via Tonstadkrysset
Torvmyra,700,51,St. Olavs H. via Kroppan-Nardo
Torvmyra,700,51,Sandmoen via Nardo-Kroppanmarka
Torvtaket,700,111,Tiller
Torvtaket,700,15,Torgård via Nidarvoll-Tiller
Torvtaket,700,15,Østmarka via Tillerring-Strindh.
Torvtaket,700,15,Østmarka via Nidarvoll-Strindh.
Torvtaket,700,15,Torgård via Strindheim-Nidarvoll
Torvtaket,700,16,Torgård via Heimdal-Tillerringen
Torvtaket,700,16,Flatåsen/N. Flatåsen via Heimdal
Torvtaket,700,16,Flatåsen via Tillerring.-Heimdal
Torvtaket,700,23,Sandmoen via Flatåsen
Torvtaket,700,23,Hallset via Flatåsen
Torvtaket,700,23,Sandmoen via St. Olavs H-Byåsen
Torvtaket,700,23,Pirbadet
Torvtaket,700,23,Hallset
Torvtaket,700,45,Sandmoen via Tillerringen
Torvtaket,700,45,Tonstadkrysset via Tillerringen
Torvtaket,700,45,Sjetnmarka via Tillerringen
Torvtaket,700,45,Sandmoen via Tonstadkrysset
Torvtaket,700,50,Sandmoen via Saupstad-Heimdal
Torvtaket,700,50,Sverresborg via Flatåsen-Byåsen
Torvtaket,700,51,St. Olavs H. via Kroppan-Nardo
Torvtaket,700,51,Sandmoen via Nardo-Kroppanmarka
Torvtaket,700,53,Sandmoen via Flatåsen
Torvtaket,700,54,Sandmoen via Lade-sentrum
Travbanen,700,107,Fortunalia via Reppe-Vikåsen
Travbanen,700,116,Stjørdal via Strindh.-Hommelvik
Travbanen,700,14,Strindheim via Brundalen
Travbanen,700,14,Lerkendal via Brundalen
Travbanen,700,14,A Strindheim via Jakobsli
Travbanen,700,14,Tempe via Brundalen/Jakobsli
Travbanen,700,14,A Tempe via Jakobsli
Travbanen,700,1,Kattem via Strindheim-sentrum
Travbanen,700,1,Ranheim via Tiller-sentrum
Travbanen,700,25,Hurtigbåtterm. via Singsaker
Travbanen,700,25,Vikåsen via Singsaker
Travbanen,700,311,Siemens via Trondheim S
Travbanen,700,311,Trondheim via Trh. lufthavn
Travbanen,700,311,Trondheim via Tangen
Travbanen,700,311,Siemens via Hommelvik
Travbanen,700,311,Stjørdal stasjon
Travbanen,700,311,Fosslia fjell. via Stjørdal st.
Travbanen,700,311,Stjørdal
Travbanen,700,311,Stjørdal st. via Hommelvik
Travbanen,700,311,Stjørdal via Trh. lufthavn
Travbanen,700,430,Selbu skysstasjon
Travbanen,700,430,Selbu skysstasjon via Geving
Travbanen,700,430,Væktarstua via Geving
Travbanen,700,430,Væktarstua
Travbanen,700,430,St. Olavs Hospital
Travbanen,700,430,St. Olavs via Geving
Travbanen,700,70,Strindheim via Hommelvik
Travbanen,700,70,Strindheim
Travbanen,700,70,Stjørdal via Hommelvik
Travbanen,700,70,Hommelvik
Travbanen,700,70,Stjørdal via Strindh.-Hommelvik
Travbanen,700,70,Marienborg via Hommelvik-Strindh
Travbanen,700,70,Marienborg via Strindh.-sentrum
Travbanen,700,70,Marienborg
Travbanen,700,70,E Marienborg via Hommelvik-E6
Travbanen,700,70,B Marienborg via Dyre Halses gt.
Travbanen,700,70,D Hommelvik via Dyre Halses gt.
Travbanen,700,79,Vikhammeråsen
Travbanen,700,79,Strindheim via Vikelvveien
Travbanen,700,79,Vikhammeråsen via Dyre Halses gt
Travbanen,700,79,Sluppen via Gildheim-Dyre H. gt.
Travbanen,700,79,Lerkendal via Gildheim-Dyre H.
Travbanen,700,79,Strindheim via Nedre Humlehaugen
Travbanevegen,700,106,Værestrøa via Lade
Travbanevegen,700,20,Romolslia via Strindh.-Ladeham.
Travbanevegen,700,20,Grillstad via Sluppen-Ladehammeren
Travbanevegen,700,20,Grillstad via Tempeveien-Ladeham.
Travbanevegen,700,54,Sandmoen via Lade-sentrum
Trolla,700,114,Spongdal
Trolla,700,350,Rissa
Trolla,700,350,Trondheim S
Trolla,700,350,Trondheim
Trolla,700,452,Trondheim S via Rissa
Trolla,700,452,Trondheim S
Trolla,700,452,Sandviksberget via Rissa
Trolla,700,75,Spongdal via Klefstadhaugen
Trolla,700,75,Trondheim S via Spongdalsvegen
Trolla,700,75,Trondheim S via Rye skole
Trolla,700,76,Spongdal via Hangerslettvegen
Trolla,700,76,Trondheim S via Hangerslettvegen
Trollahaugen 10,700,114,Spongdal
Trollahaugen 10,700,21,Trolla via sentrum - Ila
Trollahaugen 10,700,21,Pirbadet via Ila-sentrum
Trollahaugen 2,700,114,Spongdal
Trollahaugen 2,700,21,Trolla via sentrum - Ila
Trollahaugen 2,700,21,Pirbadet via Ila-sentrum
Trollahaugen 46,700,114,Spongdal
Trollahaugen 46,700,21,Trolla via sentrum - Ila
Trollahaugen 46,700,21,Pirbadet via Ila-sentrum
Trollahaugen 64,700,114,Spongdal
Trollahaugen 64,700,21,Trolla via sentrum - Ila
Trollahaugen 64,700,21,Pirbadet via Ila-sentrum
Trondheim S,700,10,Ratesvingen via Strindheim
Trondheim S,700,10,Sæterbakken via sentrum
Trondheim S,700,10,Rate via Strindheim
Trondheim S,700,10,Sjetnmarka via Strindheim
Trondheim S,700,10,Vikåsen via sentrum-Strindheim
Trondheim S,700,10,Sjetnmarka
Trondheim S,700,10,Rate
Trondheim S,700,24,Trondheim S via Okstad østre
Trondheim S,700,24,Trondheim S via Kroppanmarka
Trondheim S,700,24,Trondheim S
Trondheim S,700,24,Okstad via Kroppanmarka
Trondheim S,700,24,Sjetnmarka via Kroppanm.-Okstad
Trondheim S,700,24,City Syd via Kroppanm.-Okstad
Trondheim S,700,24,City Syd via Kroppanmarka
Trondheim S,700,2,Lund via Lade-sentrum-Kolstad
Trondheim S,700,2,Strindheim via Kolstad-sentrum
Trondheim S,700,2,Husebytunet via sentrum
Trondheim S,700,2,Midteggen via sentrum
Trondheim S,700,2,Strindheim via sentrum-Lade
Trondheim S,700,310,Fannrem stasjon via Orkanger
Trondheim S,700,310,Orkanger skysstasjon
Trondheim S,700,310,Trondheim S via Orkanger skysst.
Trondheim S,700,310,Trondheim S
Trondheim S,700,310,Orkanger skysst. via Grønnøra
Trondheim S,700,310,Trondheim S via Grønnøra
Trondheim S,700,311,Siemens via Trondheim S
Trondheim S,700,311,Trondheim via Trh. lufthavn
Trondheim S,700,311,Trondheim via Tangen
Trondheim S,700,311,Siemens via Hommelvik
Trondheim S,700,311,Stjørdal stasjon
Trondheim S,700,311,Fosslia fjell. via Stjørdal st.
Trondheim S,700,311,Stjørdal
Trondheim S,700,311,Stjørdal st. via Hommelvik
Trondheim S,700,311,Stjørdal via Trh. lufthavn
Trondheim S,700,340,Støren Rådhus
Trondheim S,700,340,Støren barneskole via Støren st.
Trondheim S,700,340,Støren
Trondheim S,700,340,Trondheim S
Trondheim S,700,340,Trondheim S ekspress
Trondheim S,700,350,Rissa
Trondheim S,700,350,Trondheim S
Trondheim S,700,350,Trondheim
Trondheim S,700,4101,Fannrem stasjon via fv. 800
Trondheim S,700,4101,Trondheim S via fv. 800
Trondheim S,700,410,Orkanger via fv. 800 og Grønnøra
Trondheim S,700,410,Orkanger skysst. via fv. 800
Trondheim S,700,410,Fannrem via fv. 800 og Orkanger
Trondheim S,700,410,Trondheim S via fv. 800
Trondheim S,700,410,Trondheim S via fv. 800 og Oti
Trondheim S,700,410,Fannrem via fv.800 og AMFI Oti
Trondheim S,700,410,Trondheim S
Trondheim S,700,410,Follo via Orkanger via fv. 800
Trondheim S,700,410,Orkanger via Skaun u.skole
Trondheim S,700,420,Frøya via Orkanger og Hitra
Trondheim S,700,420,Trondheim S
Trondheim S,700,420,Trondheim via Fillan og Orkanger
Trondheim S,700,430,Selbu skysstasjon
Trondheim S,700,430,Selbu skysstasjon via Geving
Trondheim S,700,430,Væktarstua via Geving
Trondheim S,700,430,Væktarstua
Trondheim S,700,430,St. Olavs Hospital
Trondheim S,700,430,St. Olavs via Geving
Trondheim S,700,440,Røros
Trondheim S,700,440,Trondheim S
Trondheim S,700,440,Røros -Første avst. Stendal
Trondheim S,700,452,Trondheim S via Rissa
Trondheim S,700,452,Trondheim S
Trondheim S,700,452,Sandviksberget via Rissa
Trondheim S,700,470,Kyrksæterøra
Trondheim S,700,470,Trondheim S
Trondheim S,700,470,Aure
Trondheim S,700,480,Oppdal
Trondheim S,700,480,Trondheim S
Trondheim S,700,70,B Marienborg via Dyre Halses gt.
Trondheim S,700,70,D Hommelvik via Dyre Halses gt.
Trondheim S,700,72,Trondheim S
Trondheim S,700,75,Spongdal via Klefstadhaugen
Trondheim S,700,75,Trondheim S via Spongdalsvegen
Trondheim S,700,75,Trondheim S via Rye skole
Trondheim S,700,76,Spongdal via Hangerslettvegen
Trondheim S,700,76,Trondheim S via Hangerslettvegen
Trondheim S,700,79,Vikhammeråsen via Dyre Halses gt
Trondheim S,700,79,Sluppen via Gildheim-Dyre H. gt.
Trondheim S,700,79,Lerkendal via Gildheim-Dyre H.
Trondheim hovedbrannstasjon,700,109,Lundåsen via Bjørndalen-Kattem
Trondheim hovedbrannstasjon,700,19,Lerkendal
Trondheim hovedbrannstasjon,700,20,Romolslia via Strindh.-Ladeham.
Trondheim hovedbrannstasjon,700,20,Grillstad via Tempeveien-Ladeham.
Trondheim hurtigbåtterminal,700,25,Hurtigbåtterm. via Singsaker
Trondheim hurtigbåtterminal,700,25,Vikåsen via Singsaker
Trøndelag Folkemuseum,700,108,Stavset
Trøndelag Folkemuseum,700,11,Stavset via sentrum
Trøndelag Folkemuseum,700,11,Risvollan via sentrum
Trøndelag Folkemuseum,700,11,Stavset
Trøndelag Folkemuseum,700,50,Sandmoen via Saupstad-Heimdal
Trøndelag Folkemuseum,700,50,Sverresborg via Flatåsen-Byåsen
Trøveien,700,5002,Ilhaugen
Trøveien,700,5002,Melhus via Buvik skole
Trøveien,700,5109,Skaun u.skole via Buvik skole
Trøveien,700,5109,Buvikkrysset
Trøveien,700,5109,Sagberget
Trøveien,700,5109,Lereggen
Trøveien,700,5109,Ilhaugen
Trøveien,700,515,Buvikkrysset
Trøveien,700,515,Ilhaugen
Tunga kretsfengsel,700,10,Ratesvingen via Strindheim
Tunga kretsfengsel,700,10,Sæterbakken via sentrum
Tunga kretsfengsel,700,10,Rate via Strindheim
Tunga kretsfengsel,700,10,Sjetnmarka via Strindheim
Tunga kretsfengsel,700,10,Vikåsen via sentrum-Strindheim
Tunga kretsfengsel,700,10,Sjetnmarka
Tunga kretsfengsel,700,10,Rate
Tunga kretsfengsel,700,113,Granåslia via Moholt
Tunga kretsfengsel,700,15,Torgård via Nidarvoll-Tiller
Tunga kretsfengsel,700,15,Østmarka via Tillerring-Strindh.
Tunga kretsfengsel,700,15,Østmarka via Nidarvoll-Strindh.
Tunga kretsfengsel,700,15,Torgård via Strindheim-Nidarvoll
Tungavegen,700,26,Skistua
Tungavegen,700,26,Sentrum
Tunvegen,700,102,Jakobsli via Valentinlyst
Tunvegen,700,14,Strindheim via Brundalen
Tunvegen,700,14,Lerkendal via Brundalen
Tunvegen,700,14,A Strindheim via Jakobsli
Tunvegen,700,14,Tempe via Brundalen/Jakobsli
Tunvegen,700,14,A Tempe via Jakobsli
Tverregga,700,112,Sandmoen / Klæbu via Nidarvoll
Tverregga,700,51,St. Olavs H. via Kroppan-Nardo
Tverregga,700,51,Sandmoen via Nardo-Kroppanmarka
Tverregga,700,73,Tempe
Tverregga,700,73,Klæbu
Tverregga,700,73,Klæbu - Sørborgen skole
Tverregga,700,74,Flatjord
Tverregga,700,74,Spillebakken
Tverregga,700,74,Tempe
Tvetestien,700,105,Buenget
Tvetestien,700,26,Skistua
Tvetestien,700,26,Sentrum
Tvetestien,700,3,Hallset via sentrum
Tvetestien,700,3,Lohove via sentrum
Tvetestien,700,52,St. Olavs H. via Flatåsen-Byåsen
Tvetestien,700,52,Saupstad via Byåsen-Heimdal
Tvetestien,700,53,Sandmoen via Flatåsen
Tyholt,700,22,Tyholt via Othilienborg-sentrum
Tyholt,700,22,Vestlia via sentrum-Othilienborg
Tyholtveien,700,13,Østmarka
Tyholtveien,700,22,Vestlia via sentrum-Othilienborg
Udduvoll bru vest,700,310,Fannrem stasjon via Orkanger
Udduvoll bru vest,700,310,Orkanger skysstasjon
Udduvoll bru vest,700,310,Trondheim S via Orkanger skysst.
Udduvoll bru vest,700,310,Trondheim S
Udduvoll bru vest,700,310,Orkanger skysst. via Grønnøra
Udduvoll bru vest,700,310,Trondheim S via Grønnøra
Udduvoll bru vest,700,4101,Fannrem stasjon via fv. 800
Udduvoll bru vest,700,4101,Trondheim S via fv. 800
Udduvoll bru vest,700,410,Orkanger via fv. 800 og Grønnøra
Udduvoll bru vest,700,410,Orkanger skysst. via fv. 800
Udduvoll bru vest,700,410,Fannrem via fv. 800 og Orkanger
Udduvoll bru vest,700,410,Trondheim S via fv. 800
Udduvoll bru vest,700,410,Trondheim S via fv. 800 og Oti
Udduvoll bru vest,700,410,Fannrem via fv.800 og AMFI Oti
Udduvoll bru vest,700,410,Trondheim S
Udduvoll bru vest,700,410,Follo via Orkanger via fv. 800
Udduvoll bru vest,700,410,Orkanger via Skaun u.skole
Udduvoll bru vest,700,420,Frøya via Orkanger og Hitra
Udduvoll bru vest,700,420,Trondheim S
Udduvoll bru vest,700,420,Trondheim via Fillan og Orkanger
Udduvoll bru vest,700,470,Kyrksæterøra
Udduvoll bru vest,700,470,Trondheim S
Udduvoll bru vest,700,470,Aure
Udduvoll bru vest,700,5002,Melhus skysst. via Gimse skole
Udduvoll bru vest,700,5002,Melhus skysstasjon
Udduvoll bru vest,700,5002,Ilhaugen
Udduvoll bru vest,700,5002,Øysand
Udduvoll bru vest,700,5002,Melhus via Buvik skole
Udduvoll bru øst,700,310,Fannrem stasjon via Orkanger
Udduvoll bru øst,700,310,Orkanger skysstasjon
Udduvoll bru øst,700,310,Trondheim S via Orkanger skysst.
Udduvoll bru øst,700,310,Trondheim S
Udduvoll bru øst,700,310,Orkanger skysst. via Grønnøra
Udduvoll bru øst,700,310,Trondheim S via Grønnøra
Udduvoll bru øst,700,340,Størenhallen via Støren stasjon
Udduvoll bru øst,700,340,Skjetlein
Udduvoll bru øst,700,4101,Fannrem stasjon via fv. 800
Udduvoll bru øst,700,4101,Trondheim S via fv. 800
Udduvoll bru øst,700,410,Orkanger via fv. 800 og Grønnøra
Udduvoll bru øst,700,410,Orkanger skysst. via fv. 800
Udduvoll bru øst,700,410,Fannrem via fv. 800 og Orkanger
Udduvoll bru øst,700,410,Trondheim S via fv. 800
Udduvoll bru øst,700,410,Trondheim S via fv. 800 og Oti
Udduvoll bru øst,700,410,Fannrem via fv.800 og AMFI Oti
Udduvoll bru øst,700,410,Trondheim S
Udduvoll bru øst,700,410,Follo via Orkanger via fv. 800
Udduvoll bru øst,700,410,Orkanger via Skaun u.skole
Udduvoll bru øst,700,420,Frøya via Orkanger og Hitra
Udduvoll bru øst,700,420,Trondheim S
Udduvoll bru øst,700,420,Trondheim via Fillan og Orkanger
Udduvoll bru øst,700,470,Kyrksæterøra
Udduvoll bru øst,700,470,Trondheim S
Udduvoll bru øst,700,470,Aure
Ugla,700,108,Stavset
Ugla,700,11,Stavset via sentrum
Ugla,700,11,Risvollan via sentrum
Ugla,700,11,Stavset
Ugla,700,50,Sandmoen via Saupstad-Heimdal
Ugla,700,50,Sverresborg via Flatåsen-Byåsen
Ugla,700,50,Heimdal
Ugla,900,9,Lian
Ugla,900,9,St. Olavs gate
Ulseth,700,112,Sandmoen / Klæbu via Nidarvoll
Utleirmark,700,103,Sjetnmarka via Kroppanmarka
Utleirmark,700,10,Ratesvingen via Strindheim
Utleirmark,700,10,Sæterbakken via sentrum
Utleirmark,700,10,Rate via Strindheim
Utleirmark,700,10,Sjetnmarka via Strindheim
Utleirmark,700,10,Vikåsen via sentrum-Strindheim
Utleirmark,700,10,Sjetnmarka
Utleirmark,700,10,Rate
Utleirmark,700,112,Sandmoen / Klæbu via Nidarvoll
Utleirmark,700,51,St. Olavs H. via Kroppan-Nardo
Utleirmark,700,51,Sandmoen via Nardo-Kroppanmarka
Utleirmark,700,73,Tempe
Utleirmark,700,73,Klæbu
Utleirmark,700,73,Klæbu - Sørborgen skole
Utleirmark,700,74,Flatjord
Utleirmark,700,74,Spillebakken
Utleirmark,700,74,Tempe
Valentinlyst,700,102,Jakobsli via Valentinlyst
Valentinlyst,700,13,Havstad via Lerkendal
Valentinlyst,700,13,Østmarka
Valentinlyst,700,22,Tyholt via Othilienborg-sentrum
Valentinlyst,700,22,Vestlia via sentrum-Othilienborg
Valentinlyst,700,70,Marienborg
Valgrindvegen,700,103,Sjetnmarka via Kroppanmarka
Valgrindvegen,700,10,Sæterbakken via sentrum
Valgrindvegen,700,10,Sjetnmarka via Strindheim
Valgrindvegen,700,10,Sjetnmarka
Valgrindvegen,700,24,Trondheim S via Okstad østre
Valgrindvegen,700,24,Trondheim S via Kroppanmarka
Valgrindvegen,700,24,Trondheim S
Valgrindvegen,700,24,Okstad via Kroppanmarka
Valgrindvegen,700,24,Sjetnmarka via Kroppanm.-Okstad
Valgrindvegen,700,24,City Syd via Kroppanm.-Okstad
Valgrindvegen,700,24,City Syd via Kroppanmarka
Valset gård,700,80,Lohove
Valset gård,700,80,Lohove via Brandhaugen
Valset gård,700,80,Lohove via Brandhaugen-Vikåsen
Valset gård,700,80,Kuset via Brandhaugen
Valsetbakken,700,80,Lohove
Valsetbakken,700,80,Lohove via Brandhaugen
Valsetbakken,700,80,Lohove via Brandhaugen-Vikåsen
Valsetbakken,700,80,Kuset via Brandhaugen
Valøyvegen,700,104,Heimdal via Kolstad
Valøyvegen,700,10,Ratesvingen via Strindheim
Valøyvegen,700,10,Sæterbakken via sentrum
Valøyvegen,700,10,Rate via Strindheim
Valøyvegen,700,10,Vikåsen via sentrum-Strindheim
Valøyvegen,700,10,Rate
Valøyvegen,700,110,Brekkåsen
Valøyvegen,700,110,Brekkåsen via Melhus
Valøyvegen,700,111,Tiller
Valøyvegen,700,112,Sandmoen / Klæbu via Nidarvoll
Valøyvegen,700,14,Strindheim via Brundalen
Valøyvegen,700,14,Lerkendal via Brundalen
Valøyvegen,700,14,A Strindheim via Jakobsli
Valøyvegen,700,14,Tempe via Brundalen/Jakobsli
Valøyvegen,700,14,A Tempe via Jakobsli
Valøyvegen,700,19,Lerkendal
Valøyvegen,700,1,Kattem via Strindheim-sentrum
Valøyvegen,700,1,Ranheim via Tiller-sentrum
Valøyvegen,700,1,Tillerterminalen via sentrum
Valøyvegen,700,1,Strindheim via sentrum
Valøyvegen,700,20,Romolslia via Strindh.-Ladeham.
Valøyvegen,700,20,Grillstad via Sluppen-Ladehammeren
Valøyvegen,700,20,Grillstad via Tempeveien-Ladeham.
Valøyvegen,700,2,Lund via Lade-sentrum-Kolstad
Valøyvegen,700,2,Strindheim via Kolstad-sentrum
Valøyvegen,700,2,Husebytunet via sentrum
Valøyvegen,700,2,Midteggen via sentrum
Valøyvegen,700,2,Strindheim via sentrum-Lade
Valøyvegen,700,53,Sandmoen via Flatåsen
Valøyvegen,700,54,Sandmoen via Lade-sentrum
Valøyvegen,700,71,Dora via Klettkrysset-Tiller
Valøyvegen,700,71,Brekkåsen via Tillerterm.-Melhus
Valøyvegen,700,71,Dora via Klettkrysset-E6
Valøyvegen,700,71,71E Dora ekspress
Valøyvegen,700,71,Brekkåsen
Valøyvegen,700,71,Melhus
Valøyvegen,700,72,Trondheim S
Valøyvegen,700,72,Klæbu
Valøyvegen,700,73,Klæbu
Valøyvegen,700,73,Klæbu - Sørborgen skole
Valøyvegen,700,74,Flatjord
Valøyvegen,700,74,Spillebakken
Valøyvegen,700,79,Vikhammeråsen via Dyre Halses gt
Valøyvegen,700,79,Sluppen via Gildheim-Dyre H. gt.
Venusvegen,700,115,Steinan via Risvollan
Venusvegen,700,11,Stavset via sentrum
Venusvegen,700,11,Risvollan via sentrum
Venusvegen,700,51,St. Olavs H. via Kroppan-Nardo
Venusvegen,700,51,Sandmoen via Nardo-Kroppanmarka
Vestlia endeholdeplass,700,115,Steinan via Risvollan
Vestlia endeholdeplass,700,22,Tyholt via Othilienborg-sentrum
Vestlia endeholdeplass,700,22,Vestlia via sentrum-Othilienborg
Vestmarka,900,9,Lian
Vestmarka,900,9,St. Olavs gate
Vestre Rosten,700,16,Torgård via Heimdal-Tillerringen
Vestre Rosten,700,16,Flatåsen/N. Flatåsen via Heimdal
Vestre Rosten,700,16,Flatåsen via Tillerring.-Heimdal
Vestre Sætran,700,74,Flatjord
Vestre Sætran,700,74,Spillebakken
Vestre Sætran,700,74,Tempe
Vikelvveien,700,107,Fortunalia via Reppe-Vikåsen
Vikelvveien,700,116,Stjørdal via Strindh.-Hommelvik
Vikelvveien,700,211,Charlottenlund vgs
Vikelvveien,700,25,Hurtigbåtterm. via Singsaker
Vikelvveien,700,25,Vikåsen via Singsaker
Vikelvveien,700,311,Siemens via Trondheim S
Vikelvveien,700,311,Trondheim via Trh. lufthavn
Vikelvveien,700,311,Trondheim via Tangen
Vikelvveien,700,311,Siemens via Hommelvik
Vikelvveien,700,41,Reppe
Vikelvveien,700,41,Ranheim
Vikelvveien,700,41,Ranheim idrettsplass
Vikelvveien,700,54,Sandmoen via Lade-sentrum
Vikelvveien,700,70,Strindheim via Hommelvik
Vikelvveien,700,70,Strindheim
Vikelvveien,700,70,Stjørdal via Hommelvik
Vikelvveien,700,70,Hommelvik
Vikelvveien,700,70,Stjørdal via Strindh.-Hommelvik
Vikelvveien,700,70,Marienborg via Hommelvik-Strindh
Vikelvveien,700,70,Marienborg via Strindh.-sentrum
Vikelvveien,700,70,Marienborg
Vikelvveien,700,70,B Marienborg via Dyre Halses gt.
Vikelvveien,700,70,D Hommelvik via Dyre Halses gt.
Vikelvveien,700,79,Vikhammeråsen
Vikelvveien,700,79,Strindheim via Vikelvveien
Vikelvveien,700,79,Vikhammeråsen via Dyre Halses gt
Vikelvveien,700,79,Sluppen via Gildheim-Dyre H. gt.
Vikelvveien,700,79,Lerkendal via Gildheim-Dyre H.
Vikhammer,700,116,Stjørdal via Strindh.-Hommelvik
Vikhammer,700,70,Strindheim via Hommelvik
Vikhammer,700,70,Strindheim
Vikhammer,700,70,Stjørdal via Hommelvik
Vikhammer,700,70,Hommelvik
Vikhammer,700,70,Stjørdal via Strindh.-Hommelvik
Vikhammer,700,70,Marienborg via Hommelvik-Strindh
Vikhammer,700,70,Marienborg via Strindh.-sentrum
Vikhammer,700,70,Marienborg
Vikhammer,700,70,B Marienborg via Dyre Halses gt.
Vikhammer,700,70,D Hommelvik via Dyre Halses gt.
Vikhammer,700,79,Vikhammeråsen
Vikhammer,700,79,Strindheim via Vikelvveien
Vikhammer,700,79,Vikhammeråsen via Dyre Halses gt
Vikhammer,700,79,Sluppen via Gildheim-Dyre H. gt.
Vikhammer,700,79,Lerkendal via Gildheim-Dyre H.
Vikhammer,700,79,Strindheim via Nedre Humlehaugen
Vikhammer,700,86,Vikhammer korr 311 Leistadkr.
Vikhammer,700,86,Vikhammer
Vikhammer skole,700,207,Vikhammer skole
Vikhammer skole,700,207,Vikhammerløkka
Vikhammerløkka,700,116,Stjørdal via Strindh.-Hommelvik
Vikhammerløkka,700,207,Vikhammer skole
Vikhammerløkka,700,207,Vikhammerløkka
Vikhammerløkka,700,70,Strindheim via Hommelvik
Vikhammerløkka,700,70,Strindheim
Vikhammerløkka,700,70,Stjørdal via Hommelvik
Vikhammerløkka,700,70,Hommelvik
Vikhammerløkka,700,70,Stjørdal via Strindh.-Hommelvik
Vikhammerløkka,700,70,Marienborg via Hommelvik-Strindh
Vikhammerløkka,700,70,Marienborg via Strindh.-sentrum
Vikhammerløkka,700,70,Marienborg
Vikhammerløkka,700,70,B Marienborg via Dyre Halses gt.
Vikhammerløkka,700,70,D Hommelvik via Dyre Halses gt.
Vikhammerløkka,700,86,Sveberg
Vikhammerløkka,700,86,Vikhammer korr 311 Leistadkr.
Vikhammerløkka,700,86,Vikhammer
Vikhammeråsen,700,79,Vikhammeråsen
Vikhammeråsen,700,79,Strindheim via Vikelvveien
Vikhammeråsen,700,79,Vikhammeråsen via Dyre Halses gt
Vikhammeråsen,700,79,Sluppen via Gildheim-Dyre H. gt.
